QA Switched?,notes,esh_id,service_provider_2015,service_provider_2016,bandwidth_in_mbps_2015,contract_end_date_2015,percent_bw_2015,predominant_sp_2015,exclude_from_analysis,bandwidth_in_mbps_2016,contract_end_date_2016,percent_bw_2016,predominant_sp_2016,exclude_from_ia_analysis,postal_cd,district_name,locale,num_students_2015,num_students_2016,upgrade,meeting_goals_2015,meeting_goals_2016,sp_bw_per_student_2015,sp_bw_per_student_2016,sp_meeting_goals_2015,sp_meeting_goals_2016,sp_change,Freq,same,contract_ended_between_years,affordability_goal_knapsack_2015,ia_monthly_cost_per_mbps_2015,affordability_goal_knapsack_2016,ia_monthly_cost_per_mbps_2016,NOTES
,,884320,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,SOUTHINGTON SCHOOL DISTRICT,Suburban,6582,6571,FALSE,TRUE,TRUE,151.9295047,152.1838381,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
yes,"swithced to Cox, same bw and lower cost",884322,Connecticut Education Network,Cox,1000,NA,0.96,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,CT,STAFFORD SCHOOL DISTRICT,Small Town,1583,1527,FALSE,TRUE,FALSE,631.7119394,65.48788474,TRUE,FALSE,1,NA,NA,NA,FALSE,76.66666667,FALSE,38.85,
,,884323,Connecticut Education Network ,"Dept of Admin Services, CT",10000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,STAMFORD SCHOOL DISTRICT,Urban,15632,15708,TRUE,TRUE,TRUE,639.7134084,63.66182837,TRUE,FALSE,1,NA,NA,NA,NA,NA,TRUE,0.109090909,
,,884325,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,STONINGTON SCHOOL DISTRICT,Suburban,2309,2259,FALSE,TRUE,TRUE,433.0879168,442.6737494,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884326,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,0.91,TRUE,FALSE,1000,6/30/17,0.91,TRUE,FALSE,CT,STRATFORD SCHOOL DISTRICT,Urban,7020,6981,FALSE,TRUE,TRUE,142.4501425,143.2459533,TRUE,TRUE,1,NA,NA,NA,TRUE,25,TRUE,2.745454545,
,,884327,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,SUFFIELD SCHOOL DISTRICT,Rural,2412,2357,FALSE,TRUE,TRUE,414.5936982,424.2681375,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884328,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,THOMASTON SCHOOL DISTRICT,Suburban,979,910,FALSE,TRUE,TRUE,1021.45046,1098.901099,TRUE,TRUE,1,NA,NA,NA,FALSE,204.46,TRUE,1.2,
,,884331,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,TOLLAND SCHOOL DISTRICT,Rural,2788,2639,FALSE,TRUE,TRUE,358.6800574,378.9314134,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884332,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,0.91,TRUE,FALSE,10000,6/30/17,0.99,TRUE,FALSE,CT,TORRINGTON SCHOOL DISTRICT,Small Town,4334,4245,TRUE,TRUE,TRUE,230.7337333,2355.712603,TRUE,TRUE,1,NA,NA,NA,FALSE,47.83583333,TRUE,0.728415842,
,,884335,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,VERNON SCHOOL DISTRICT,Suburban,3275,3137,FALSE,TRUE,TRUE,305.3435115,318.7759005,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884337,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WALLINGFORD SCHOOL DISTRICT,Suburban,6116,5937,FALSE,TRUE,TRUE,163.5055592,168.4352367,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884338,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WATERBURY SCHOOL DISTRICT,Suburban,17762,17970,FALSE,FALSE,FALSE,56.29996622,55.64830273,FALSE,FALSE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884339,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WATERFORD SCHOOL DISTRICT,Suburban,2625,2545,FALSE,TRUE,TRUE,380.952381,392.9273084,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884340,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WATERTOWN SCHOOL DISTRICT,Suburban,2947,2843,FALSE,TRUE,TRUE,339.3281303,351.7411185,TRUE,TRUE,1,NA,NA,NA,FALSE,50,TRUE,1.44278607,
,,884341,Connecticut Education Network ,Connecticut Education Network,1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WEST HARTFORD SCHOOL DISTRICT,Urban,9834,9673,FALSE,TRUE,TRUE,101.6880212,103.3805438,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884345,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WESTPORT SCHOOL DISTRICT,Suburban,5751,5721,FALSE,TRUE,TRUE,173.882803,174.7946163,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.5,
,,884346,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WETHERSFIELD SCHOOL DISTRICT,Suburban,3603,3625,FALSE,TRUE,TRUE,277.546489,275.862069,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884348,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,0.97,TRUE,FALSE,1000,6/30/17,0.95,TRUE,FALSE,CT,WILTON SCHOOL DISTRICT,Suburban,4237,4229,FALSE,TRUE,TRUE,236.0160491,236.4625207,TRUE,TRUE,1,NA,NA,NA,TRUE,11.27,TRUE,1.22847619,
,,884349,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WINCHESTER SCHOOL DISTRICT,Small Town,646,599,FALSE,TRUE,TRUE,1547.987616,1669.449082,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884350,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WINDHAM SCHOOL DISTRICT,Small Town,2950,2995,FALSE,TRUE,TRUE,338.9830508,333.8898164,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884351,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WINDSOR SCHOOL DISTRICT,Suburban,3344,3206,FALSE,TRUE,TRUE,299.0430622,311.9151591,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884352,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WINDSOR LOCKS SCHOOL DISTRICT,Suburban,1686,1611,FALSE,TRUE,TRUE,593.1198102,620.7324643,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,884353,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,0.94,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WOLCOTT SCHOOL DISTRICT,Suburban,2526,2438,FALSE,TRUE,TRUE,395.8828187,410.1722724,TRUE,TRUE,1,NA,NA,NA,TRUE,2.618333333,TRUE,1.2,
,,884354,Connecticut Education Network,"Dept of Admin Services, CT",1000,NA,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,CT,WOODBRIDGE SCHOOL DISTRICT,Suburban,725,749,FALSE,TRUE,TRUE,1379.310345,1335.113485,TRUE,TRUE,1,NA,NA,NA,NA,NA,TRUE,1.2,
,,888975,NE Florida Tele,SE Services,100,6/30/16,1,TRUE,FALSE,300,6/30/18,1,TRUE,FALSE,FL,BAKER,Small Town,4792,4801,TRUE,FALSE,FALSE,20.86811352,62.48698188,FALSE,FALSE,1,NA,NA,TRUE,TRUE,7.274166667,TRUE,2.904466667,
,,888988,AT&T,CenturyLink,500,6/30/16,1,TRUE,FALSE,1000,6/30/18,1,TRUE,FALSE,FL,DESOTO,Small Town,4641,4551,TRUE,TRUE,TRUE,107.7354019,219.731927,TRUE,TRUE,1,NA,NA,TRUE,FALSE,11.27333333,TRUE,3.075,
,,888992,AT&T,State Replacement ,800,6/30/16,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,FL,ESCAMBIA,Suburban,38551,39240,TRUE,FALSE,FALSE,20.75173147,25.4841998,FALSE,FALSE,1,NA,NA,TRUE,FALSE,13.85583333,FALSE,6.91497,
,,888994,"GTC, Inc.",Fairpoint,100,6/30/17,1,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,FL,FRANKLIN,Rural,914,900,FALSE,TRUE,TRUE,109.4091904,111.1111111,TRUE,TRUE,1,NA,NA,FALSE,FALSE,28.90166667,FALSE,28.9017,
,,888997,AT&T,CenturyLink,1000,6/30/16,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,FL,GLADES,Small Town,1231,1508,FALSE,TRUE,TRUE,812.3476848,663.1299735,TRUE,TRUE,1,NA,NA,TRUE,FALSE,6.915,FALSE,4.11,
,,889000,AT&T,State Replacement ,1000,6/30/16,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,FL,HARDEE,Small Town,5022,5096,FALSE,TRUE,TRUE,199.123855,196.2323391,TRUE,TRUE,1,NA,NA,TRUE,FALSE,6.915,FALSE,6.91497,
,,889001,AT&T,State Replacement ,2000,6/30/16,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,FL,HENDRY,Small Town,6727,6763,FALSE,TRUE,TRUE,297.3093504,147.8633742,TRUE,TRUE,1,NA,NA,TRUE,FALSE,5.438333333,FALSE,6.91497,
,,889002,AT&T,State Replacement ,2000,6/30/16,1,TRUE,FALSE,2000,6/30/17,1,TRUE,FALSE,FL,HERNANDO,Suburban,21908,21408,FALSE,FALSE,FALSE,91.29085266,93.42301943,FALSE,FALSE,1,NA,NA,TRUE,FALSE,5.438333333,FALSE,5.4387,
,,889003,AT&T,State Replacement ,500,6/30/16,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,FL,HIGHLANDS,Suburban,11917,11986,TRUE,FALSE,FALSE,41.95686834,83.43066911,FALSE,FALSE,1,NA,NA,TRUE,FALSE,26.26333333,FALSE,6.91497,
,,889005,CenturyLink,Info Transport,100,6/30/16,0.67,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,FL,HOLMES,Rural,3238,3247,TRUE,FALSE,TRUE,30.88326127,307.9765938,FALSE,TRUE,1,NA,NA,TRUE,TRUE,11.25916667,TRUE,3.65,
,,889015,AT&T,Info Transport,500,6/30/16,1,TRUE,FALSE,1000,6/30/21,1,TRUE,FALSE,FL,LIBERTY,Rural,1403,1397,TRUE,TRUE,TRUE,356.3791875,715.8196135,TRUE,TRUE,1,NA,NA,TRUE,FALSE,11.27333333,TRUE,3.65,
,,889021,AT&T,State Replacement ,1000,6/30/16,1,TRUE,FALSE,10000,6/30/17,1,TRUE,FALSE,FL,NASSAU,Small Town,11013,11088,TRUE,FALSE,TRUE,90.80177971,901.8759019,FALSE,TRUE,1,NA,NA,TRUE,FALSE,20.51916667,FALSE,2.268885,
,,889034,AT&T,State Replacement ,1000,6/30/16,1,TRUE,FALSE,1000,6/30/17,1,TRUE,FALSE,FL,SANTA ROSA,Suburban,25210,25062,TRUE,FALSE,FALSE,39.66679889,39.90104541,FALSE,FALSE,1,NA,NA,TRUE,FALSE,6.915,FALSE,6.91497,
,,889037,AT&T,State Replacement ,1000,6/30/16,1,TRUE,FALSE,2000,6/30/17,1,TRUE,FALSE,FL,ST. JOHNS,Suburban,31774,32643,TRUE,FALSE,TRUE,31.47227293,61.26887847,FALSE,FALSE,1,NA,NA,TRUE,FALSE,6.915,FALSE,5.4387,
,,889038,AT&T,State Replacement ,1000,6/30/16,1,TRUE,FALSE,5000,6/30/17,1,TRUE,FALSE,FL,ST. LUCIE,Urban,37108,36793,TRUE,FALSE,TRUE,26.94836693,135.8954149,FALSE,TRUE,1,NA,NA,TRUE,FALSE,7.369166667,FALSE,3.119588,
,,889862,AT&T,Cox,5200,6/30/16,1,TRUE,FALSE,10000,6/30/17,0.7,TRUE,FALSE,GA,BIBB COUNTY,Urban,23713,23399,TRUE,TRUE,TRUE,219.2889976,427.368691,TRUE,TRUE,1,NA,NA,TRUE,FALSE,1.776666667,FALSE,1.537259984,
,,889878,AT&T,"ENA Services, LLC",400,6/30/16,0.57,TRUE,FALSE,500,6/30/17,0.56,TRUE,FALSE,GA,CARTERSVILLE CITY,Suburban,4047,4044,TRUE,TRUE,TRUE,98.83864591,123.6399604,FALSE,TRUE,1,NA,NA,TRUE,FALSE,5.4075,FALSE,3.92107884,
,,889886,"ENA Services, LLC",AT&T,7000,6/30/18,0.77,TRUE,FALSE,2100,6/30/17,0.51,TRUE,FALSE,GA,CLARKE COUNTY,Urban,11382,12019,FALSE,TRUE,TRUE,615.0061501,174.7233547,TRUE,TRUE,1,NA,NA,FALSE,FALSE,1.463333333,FALSE,2.507439634,
,,889891,Alma Telephone Co,AT&T,1000,6/30/18,1,TRUE,FALSE,1200,6/30/17,0.55,TRUE,FALSE,GA,COFFEE COUNTY,Rural,7411,7386,TRUE,TRUE,TRUE,134.9345567,162.469537,TRUE,TRUE,1,NA,NA,FALSE,FALSE,5.149166667,FALSE,3.742930596,
,,889892,AT&T,City of Moultrie,1400,6/30/16,1,TRUE,FALSE,2000,6/30/20,0.59,TRUE,FALSE,GA,COLQUITT COUNTY,Small Town,8926,9018,TRUE,TRUE,TRUE,156.8451714,221.7786649,TRUE,TRUE,1,NA,NA,TRUE,TRUE,1.9625,FALSE,3.283258565,
,,889923,Telecom Advocates,AT&T,1000,6/30/23,0.56,TRUE,FALSE,800,6/30/17,1,TRUE,FALSE,GA,GAINESVILLE CITY,Urban,7236,7463,FALSE,TRUE,TRUE,138.1978994,107.1954978,TRUE,TRUE,1,NA,NA,FALSE,FALSE,5.2625,TRUE,1.960517639,
,,889935,AT&T,"Parker FiberNet, LLC",600,6/30/16,0.71,TRUE,FALSE,1000,6/30/21,0.62,TRUE,FALSE,GA,HARALSON COUNTY,Rural,3403,3384,TRUE,TRUE,TRUE,176.3150162,295.5082742,TRUE,TRUE,1,NA,NA,TRUE,FALSE,6.758333333,TRUE,3.709128449,
,,889937,Georgia Comm,AT&T,1000,6/30/16,0.67,TRUE,FALSE,500,6/30/17,1,TRUE,FALSE,GA,HART COUNTY,Small Town,3421,3425,FALSE,TRUE,TRUE,292.3121894,145.9854015,TRUE,TRUE,1,NA,NA,TRUE,FALSE,6.3525,TRUE,5.3706175,
,,889950,Windstream,AT&T,1000,6/30/16,0.59,TRUE,FALSE,700,6/30/17,1,TRUE,FALSE,GA,JONES COUNTY,Rural,5267,5246,FALSE,TRUE,TRUE,189.8614012,133.4349981,TRUE,TRUE,1,NA,NA,TRUE,FALSE,4.241666667,TRUE,2.987159713,
,,889955,AT&T,CenturyLink,1200,6/30/16,0.55,TRUE,FALSE,2000,6/30/17,0.62,TRUE,FALSE,GA,LIBERTY COUNTY,Urban,9755,9752,TRUE,TRUE,TRUE,123.0138391,205.0861362,TRUE,TRUE,1,NA,NA,TRUE,FALSE,5.488333333,FALSE,6.670565289,
,,889994,AT&T,"ENA Services, LLC",1800,6/30/16,1,TRUE,FALSE,10000,6/30/17,0.85,TRUE,FALSE,GA,ROCKDALE COUNTY,Suburban,15550,15731,TRUE,TRUE,TRUE,115.755627,635.687496,TRUE,TRUE,1,NA,NA,TRUE,TRUE,0.9675,FALSE,1.302242701,
,,890007,Winstream,AT&T,100,6/30/16,1,TRUE,FALSE,300,6/30/17,0.75,TRUE,FALSE,GA,TELFAIR COUNTY,Small Town,1648,1613,TRUE,FALSE,TRUE,60.67961165,185.9888407,FALSE,TRUE,1,NA,NA,TRUE,FALSE,40.33166667,FALSE,14.69877273,
,,890030,Windstream,AT&T,220,6/30/16,0.52,TRUE,FALSE,200,6/30/17,1,TRUE,FALSE,GA,WEBSTER COUNTY,Rural,423,394,FALSE,TRUE,TRUE,520.0945626,507.6142132,TRUE,TRUE,1,NA,NA,TRUE,FALSE,17.23333333,TRUE,8.166986989,
,,890032,EMC Connections,Habersham Electric Membership Corporation,1000,6/30/16,0.59,TRUE,FALSE,1000,6/30/17,0.59,TRUE,FALSE,GA,WHITE COUNTY,Rural,3872,3862,FALSE,TRUE,TRUE,258.2644628,258.9331952,TRUE,TRUE,1,NA,NA,TRUE,FALSE,3.719166667,FALSE,3.585741909,
,,894142,State of Iowa,Premier Comm,100,6/30/16,0.89,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,IA,SIOUX CENTRAL COMM SCHOOL DISTRICT,Rural,619,619,TRUE,TRUE,TRUE,161.5508885,1615.508885,TRUE,TRUE,1,NA,NA,TRUE,FALSE,39.39833333,TRUE,1.05,
,,894172,Westside Independent,Western Iowa Tele,100,6/30/16,1,TRUE,FALSE,50,6/30/17,1,TRUE,FALSE,IA,AR-WE-VA COMM SCHOOL DISTRICT,Rural,231,219,FALSE,TRUE,TRUE,432.9004329,228.3105023,TRUE,TRUE,1,NA,NA,TRUE,TRUE,2.8,TRUE,6,
,,894181,Heart of Iowa,Heart of Iowa Communications Cooperative,150,6/30/16,1,TRUE,FALSE,400,6/30/17,1,TRUE,FALSE,IA,BCLUW COMM SCHOOL DISTRICT,Rural,616,614,TRUE,TRUE,TRUE,243.5064935,651.465798,TRUE,TRUE,1,NA,NA,TRUE,TRUE,5.200833333,TRUE,2.075225,
,,894202,State of Iowa,MCC Telephony,1000,6/30/16,0.83,TRUE,FALSE,200,6/30/17,1,TRUE,FALSE,IA,CARLISLE COMM SCHOOL DISTRICT,Small Town,1897,1970,FALSE,TRUE,TRUE,527.1481286,101.5228426,TRUE,TRUE,1,NA,NA,TRUE,TRUE,7.391666667,TRUE,3.625,
,,894204,Municipal Comm,INTERNET SOLVER,1000,6/30/16,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,IA,CEDAR FALLS COMM SCHOOL DISTRICT,Urban,5043,5166,FALSE,TRUE,TRUE,198.2946659,193.5733643,TRUE,TRUE,1,NA,NA,TRUE,TRUE,0.895,TRUE,2.4,
,,894224,South Slope,State of Iowa,1055,6/30/16,0.51,TRUE,FALSE,2000,6/30/19,0.67,TRUE,FALSE,IA,CLEAR CREEK AMANA COMM SCHOOL DISTRICT,Rural,1867,1954,FALSE,TRUE,TRUE,565.0776647,1023.541453,TRUE,TRUE,1,NA,NA,TRUE,TRUE,4.1375,FALSE,5.771572321,
,,894239,Cox,State of Iowa,1400,6/30/24,0.58,TRUE,FALSE,2000,6/30/19,0.61,TRUE,FALSE,IA,COUNCIL BLUFFS COMM SCHOOL DISTRICT,Urban,8459,8484,FALSE,TRUE,TRUE,165.5041967,235.7378595,TRUE,TRUE,1,NA,NA,FALSE,FALSE,8.146666667,FALSE,7.28951145,
,,894251,IOWA Network,INTERNET SOLVER,3000,6/30/16,1,TRUE,FALSE,2000,6/30/19,1,TRUE,FALSE,IA,DES MOINES INDEPENDENT COMM SCHOOL DISTRICT,Urban,30851,31155,FALSE,TRUE,TRUE,97.2415805,64.19515327,FALSE,FALSE,1,NA,NA,TRUE,FALSE,1.933333333,TRUE,1.575,
,,894256,State of Iowa,Dunkerton Tele,100,6/30/16,1,TRUE,FALSE,115,6/30/17,1,TRUE,FALSE,IA,DUNKERTON COMM SCHOOL DISTRICT,Rural,466,450,TRUE,FALSE,TRUE,214.5922747,255.5555556,TRUE,TRUE,1,NA,NA,TRUE,FALSE,160.035,TRUE,3.991304348,
,,894262,East Buchanan,State of Iowa,60,6/30/16,0.57,TRUE,FALSE,100,6/30/19,0.59,TRUE,FALSE,IA,EAST BUCHANAN COMM SCHOOL DISTRICT,Rural,561,567,TRUE,TRUE,TRUE,106.9518717,176.366843,TRUE,TRUE,1,NA,NA,TRUE,FALSE,38.4625,FALSE,54.02552321,
,,894269,Heart of Iowa,Heart of Iowa Communications Cooperative,210,6/30/16,1,TRUE,FALSE,410,6/30/17,1,TRUE,FALSE,IA,ELDORA-NEW PROVIDENCE COMM SCHOOL DISTRICT,Rural,556,553,TRUE,TRUE,TRUE,377.6978417,741.4104882,TRUE,TRUE,1,NA,NA,TRUE,TRUE,4.8575,TRUE,2.12195122,
,,894301,MCC Telephony,Unite Private,200,6/30/16,1,TRUE,FALSE,400,6/30/19,1,TRUE,FALSE,IA,GRINNELL-NEWBURG COMM SCHOOL DISTRICT,Rural,1700,1634,TRUE,TRUE,TRUE,117.6470588,244.7980416,TRUE,TRUE,1,NA,NA,TRUE,FALSE,19.75,TRUE,2.9875,
,,894376,Windstream,State of Iowa,1.5,3/19/16,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,IA,MOUNT AYR COMM SCHOOL DISTRICT,Rural,621,604,TRUE,FALSE,TRUE,2.415458937,1655.629139,FALSE,TRUE,1,NA,NA,TRUE,FALSE,51.04166667,TRUE,8.8142,
,,894400,State of Iowa,Winnebago,1000,6/30/16,0.9,TRUE,FALSE,500,6/30/17,0.83,TRUE,FALSE,IA,NORTHWOOD-KENSETT COMM SCHOOL DISTRICT,Rural,498,529,TRUE,TRUE,TRUE,2008.032129,945.1795841,TRUE,TRUE,1,NA,NA,TRUE,FALSE,15.80666667,TRUE,0.941983471,
,,894431,State of Iowa,Farmers Telephone,100,6/30/16,0.62,TRUE,FALSE,1000,4/30/19,1,TRUE,FALSE,IA,RUDD-ROCKFORD-MARBLE RK COMM SCHOOL DISTRICT,Rural,469,454,TRUE,TRUE,TRUE,213.2196162,2202.643172,TRUE,TRUE,1,NA,NA,TRUE,FALSE,54.245,TRUE,1.25,
,,894473,Walnut Hill,Walnut Telephone Company,70,6/30/16,1,TRUE,FALSE,202.5,6/30/17,1,TRUE,FALSE,IA,UNDERWOOD COMM SCHOOL DISTRICT,Rural,738,716,TRUE,FALSE,TRUE,94.85094851,282.8212291,FALSE,TRUE,1,NA,NA,TRUE,FALSE,27.85916667,TRUE,7.317073171,
,,894506,State of Iowa,Premier Comm,100,6/30/16,0.8,TRUE,FALSE,1000,6/30/19,0.67,TRUE,FALSE,IA,WEST SIOUX COMM SCHOOL DISTRICT,Rural,691,709,TRUE,TRUE,TRUE,144.7178003,1410.437236,TRUE,TRUE,1,NA,NA,TRUE,FALSE,19.89083333,FALSE,5.049745527,
,,895365,Direct Comm,"Direct Communications Cable, LLC",100,6/30/16,1,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,ID,ABERDEEN DISTRICT,Rural,784,752,FALSE,TRUE,TRUE,127.5510204,132.9787234,TRUE,TRUE,1,NA,NA,TRUE,FALSE,20.0325,FALSE,19.95,
,,895404,Syringa Wireless,"Tek-Hut, Inc",100,6/30/16,0.93,TRUE,FALSE,200,6/30/17,1,TRUE,FALSE,ID,BUHL JOINT DISTRICT,Rural,1297,1248,TRUE,FALSE,TRUE,77.10100231,160.2564103,FALSE,TRUE,1,NA,NA,TRUE,TRUE,12.03416667,FALSE,13,
,,895406,"ENA Services, LLC","Tek-Hut, Inc",300,6/30/16,1,TRUE,FALSE,400,6/30/19,1,TRUE,FALSE,ID,CALDWELL DISTRICT,Suburban,4793,6343,TRUE,FALSE,FALSE,62.59127895,63.06164276,FALSE,FALSE,1,NA,NA,TRUE,TRUE,5.833333333,TRUE,2.4875,
,,895408,CTC,EarthLink,50,6/30/16,1,TRUE,FALSE,50,6/30/17,1,TRUE,FALSE,ID,CAMBRIDGE JOINT DISTRICT,Rural,114,124,FALSE,TRUE,TRUE,438.5964912,403.2258065,TRUE,TRUE,1,NA,NA,TRUE,FALSE,33.3525,FALSE,32.4458,
,,895418,CTC,EarthLink,51.5,6/30/16,1,TRUE,FALSE,54,6/30/17,1,TRUE,FALSE,ID,COUNCIL DISTRICT,Rural,235,245,FALSE,TRUE,TRUE,219.1489362,220.4081633,TRUE,TRUE,1,NA,NA,TRUE,FALSE,32.15166667,FALSE,30.75537037,
,,895430,Frontier,First Step Internet,40,6/30/16,1,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,ID,GENESEE JOINT DISTRICT,Rural,272,306,TRUE,TRUE,TRUE,147.0588235,326.7973856,TRUE,TRUE,1,NA,NA,TRUE,FALSE,52.6,TRUE,10,
,,895435,"Cable One, Inc",Syringa Wireless,60,6/30/16,0.6,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,ID,HAGERMAN JOINT DISTRICT,Rural,350,370,FALSE,TRUE,TRUE,171.4285714,270.2702703,TRUE,TRUE,1,NA,NA,TRUE,FALSE,14.5,TRUE,12,
,,895441,"ENA Services, LLC","Tek-Hut, Inc",100,6/30/16,1,TRUE,FALSE,100,6/30/17,1,TRUE,FALSE,ID,HORSESHOE BEND SCHOOL DISTRICT,Rural,261,265,FALSE,TRUE,TRUE,383.1417625,377.3584906,TRUE,TRUE,1,NA,NA,TRUE,TRUE,11.5,TRUE,8.7501,
,,895442,Syringa Wireless,Blackfoot,300,6/30/16,0.6,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,ID,IDAHO FALLS DISTRICT,Urban,10175,10390,TRUE,FALSE,TRUE,29.48402948,96.24639076,FALSE,FALSE,1,NA,NA,TRUE,FALSE,7.7,TRUE,1.495,
,,895446,Frontier,"Ednetics, Inc.",300,6/30/16,1,TRUE,FALSE,1000,6/30/19,1,TRUE,FALSE,ID,KELLOGG JOINT DISTRICT,Rural,1259,1259,TRUE,TRUE,TRUE,238.2843527,794.2811755,TRUE,TRUE,1,NA,NA,TRUE,FALSE,13.28666667,TRUE,2.6,
,,895450,"Tek-Hut, Inc","Ednetics, Inc.",300,6/30/16,1,TRUE,FALSE,400,6/30/19,1,TRUE,FALSE,ID,KUNA JOINT DISTRICT,Small Town,5016,5189,TRUE,FALSE,FALSE,59.80861244,77.08614377,FALSE,FALSE,1,NA,NA,TRUE,TRUE,7.666666667,TRUE,3.5,
,,895461,"Ednetics, Inc.","Tek-Hut, Inc",100,6/30/16,1,TRUE,FALSE,150,6/30/17,1,TRUE,FALSE,ID,MELBA JOINT DISTRICT,Rural,772,807,TRUE,TRUE,TRUE,129.5336788,185.8736059,TRUE,TRUE,1,NA,NA,TRUE,FALSE,24,TRUE,10,
,,895463,"ENA Services, LLC","Tek-Hut, Inc",200,6/30/16,1,TRUE,FALSE,300,6/30/21,1,TRUE,FALSE,ID,MIDDLETON DISTRICT,Suburban,3312,3730,TRUE,FALSE,FALSE,60.38647343,80.42895442,FALSE,FALSE,1,NA,NA,TRUE,TRUE,6,TRUE,3,
